happy_id,current_date,happy_score,country_id,fd_id,social_id,sleep_id,spendings_id
8753,2021-06-25 00:00:00,97,3,180002,180002,180002,180002
8754,2021-06-25 00:00:00,53,4,180003,180003,180003,180003
8755,2021-06-25 00:00:00,38,5,180004,180004,180004,180004
8756,2021-06-25 00:00:00,99,1,180005,180005,180005,180005
8757,2021-06-25 00:00:00,89,2,180006,180006,180006,180006
8758,2021-06-25 00:00:00,8,3,180007,180007,180007,180007
8759,2021-06-25 00:00:00,21,4,180008,180008,180008,180008
8760,2021-06-25 00:00:00,42,5,180009,180009,180009,180009
8761,2021-06-25 00:00:00,74,1,180010,180010,180010,180010
8762,2021-06-25 00:00:00,49,2,180011,180011,180011,180011
8763,2021-06-25 00:00:00,64,3,180012,180012,180012,180012
8764,2021-06-25 00:00:00,51,4,180013,180013,180013,180013
8765,2021-06-25 00:00:00,75,5,180014,180014,180014,180014
8766,2021-06-25 00:00:00,83,1,180015,180015,180015,180015
8767,2021-06-25 00:00:00,87,2,180016,180016,180016,180016
8768,2021-06-25 00:00:00,68,3,180017,180017,180017,180017
8769,2021-06-25 00:00:00,40,4,180018,180018,180018,180018
8770,2021-06-25 00:00:00,8,5,180019,180019,180019,180019
8771,2021-06-25 00:00:00,54,1,180020,180020,180020,180020
8772,2021-06-25 00:00:00,29,2,180021,180021,180021,180021
8773,2021-06-25 00:00:00,72,3,180022,180022,180022,180022
8774,2021-06-25 00:00:00,97,4,180023,180023,180023,180023
8775,2021-06-25 00:00:00,1,5,180024,180024,180024,180024
8776,2021-06-25 00:00:00,61,1,180025,180025,180025,180025
8777,2021-06-25 00:00:00,46,2,180026,180026,180026,180026
8778,2021-06-25 00:00:00,61,3,180027,180027,180027,180027
8779,2021-06-25 00:00:00,84,4,180028,180028,180028,180028
8780,2021-06-25 00:00:00,66,5,180029,180029,180029,180029
8781,2021-06-25 00:00:00,5,1,180030,180030,180030,180030
8782,2021-06-25 00:00:00,84,2,180031,180031,180031,180031
8783,2021-06-25 00:00:00,100,3,180032,180032,180032,180032
8784,2021-06-25 00:00:00,5,4,180033,180033,180033,180033
8785,2021-06-25 00:00:00,3,5,180034,180034,180034,180034
8786,2021-06-25 00:00:00,34,1,180035,180035,180035,180035
8787,2021-06-25 00:00:00,9,2,180036,180036,180036,180036
8788,2021-06-25 00:00:00,17,3,180037,180037,180037,180037
8789,2021-06-25 00:00:00,23,4,180038,180038,180038,180038
8790,2021-06-25 00:00:00,37,5,180039,180039,180039,180039
8791,2021-06-25 00:00:00,63,1,180040,180040,180040,180040
8792,2021-06-25 00:00:00,44,2,180041,180041,180041,180041
8793,2021-06-25 00:00:00,19,3,180042,180042,180042,180042
8794,2021-06-25 00:00:00,95,4,180043,180043,180043,180043
8795,2021-06-25 00:00:00,56,5,180044,180044,180044,180044
8796,2021-06-25 00:00:00,57,1,180045,180045,180045,180045
8797,2021-06-25 00:00:00,70,2,180046,180046,180046,180046
8798,2021-06-25 00:00:00,36,3,180047,180047,180047,180047
8799,2021-06-25 00:00:00,35,4,180048,180048,180048,180048
8800,2021-06-25 00:00:00,11,5,180049,180049,180049,180049
8801,2021-06-26 00:00:00,66,1,181000,181000,181000,181000
8802,2021-06-26 00:00:00,42,2,181001,181001,181001,181001
8803,2021-06-26 00:00:00,76,3,181002,181002,181002,181002
8804,2021-06-26 00:00:00,36,4,181003,181003,181003,181003
8805,2021-06-26 00:00:00,62,5,181004,181004,181004,181004
8806,2021-06-26 00:00:00,49,1,181005,181005,181005,181005
8807,2021-06-26 00:00:00,1,2,181006,181006,181006,181006
8808,2021-06-26 00:00:00,72,3,181007,181007,181007,181007
8809,2021-06-26 00:00:00,6,4,181008,181008,181008,181008
8810,2021-06-26 00:00:00,35,5,181009,181009,181009,181009
8811,2021-06-26 00:00:00,96,1,181010,181010,181010,181010
8812,2021-06-26 00:00:00,20,2,181011,181011,181011,181011
8813,2021-06-26 00:00:00,14,3,181012,181012,181012,181012
8814,2021-06-26 00:00:00,70,4,181013,181013,181013,181013
8815,2021-06-26 00:00:00,56,5,181014,181014,181014,181014
8816,2021-06-26 00:00:00,9,1,181015,181015,181015,181015
8817,2021-06-26 00:00:00,36,2,181016,181016,181016,181016
8818,2021-06-26 00:00:00,83,3,181017,181017,181017,181017
8819,2021-06-26 00:00:00,24,4,181018,181018,181018,181018
8820,2021-06-26 00:00:00,65,5,181019,181019,181019,181019
8821,2021-06-26 00:00:00,95,1,181020,181020,181020,181020
8822,2021-06-26 00:00:00,14,2,181021,181021,181021,181021
8823,2021-06-26 00:00:00,52,3,181022,181022,181022,181022
8824,2021-06-26 00:00:00,66,4,181023,181023,181023,181023
8825,2021-06-26 00:00:00,94,5,181024,181024,181024,181024
8826,2021-06-26 00:00:00,50,1,181025,181025,181025,181025
8827,2021-06-26 00:00:00,61,2,181026,181026,181026,181026
8828,2021-06-26 00:00:00,2,3,181027,181027,181027,181027
8829,2021-06-26 00:00:00,71,4,181028,181028,181028,181028
8830,2021-06-26 00:00:00,93,5,181029,181029,181029,181029
8831,2021-06-26 00:00:00,96,1,181030,181030,181030,181030
8832,2021-06-26 00:00:00,83,2,181031,181031,181031,181031
8833,2021-06-26 00:00:00,8,3,181032,181032,181032,181032
8834,2021-06-26 00:00:00,13,4,181033,181033,181033,181033
8835,2021-06-26 00:00:00,6,5,181034,181034,181034,181034
8836,2021-06-26 00:00:00,33,1,181035,181035,181035,181035
8837,2021-06-26 00:00:00,28,2,181036,181036,181036,181036
8838,2021-06-26 00:00:00,29,3,181037,181037,181037,181037
8839,2021-06-26 00:00:00,87,4,181038,181038,181038,181038
8840,2021-06-26 00:00:00,60,5,181039,181039,181039,181039
8841,2021-06-26 00:00:00,96,1,181040,181040,181040,181040
8842,2021-06-26 00:00:00,55,2,181041,181041,181041,181041
8843,2021-06-26 00:00:00,92,3,181042,181042,181042,181042
8844,2021-06-26 00:00:00,41,4,181043,181043,181043,181043
8845,2021-06-26 00:00:00,77,5,181044,181044,181044,181044
8846,2021-06-26 00:00:00,97,1,181045,181045,181045,181045
8847,2021-06-26 00:00:00,99,2,181046,181046,181046,181046
8848,2021-06-26 00:00:00,100,3,181047,181047,181047,181047
8849,2021-06-26 00:00:00,26,4,181048,181048,181048,181048
8850,2021-06-26 00:00:00,30,5,181049,181049,181049,181049
8851,2021-06-27 00:00:00,21,1,182000,182000,182000,182000
8852,2021-06-27 00:00:00,28,2,182001,182001,182001,182001
8853,2021-06-27 00:00:00,40,3,182002,182002,182002,182002
8854,2021-06-27 00:00:00,95,4,182003,182003,182003,182003
8855,2021-06-27 00:00:00,41,5,182004,182004,182004,182004
8856,2021-06-27 00:00:00,67,1,182005,182005,182005,182005
8857,2021-06-27 00:00:00,98,2,182006,182006,182006,182006
8858,2021-06-27 00:00:00,53,3,182007,182007,182007,182007
8859,2021-06-27 00:00:00,38,4,182008,182008,182008,182008
8860,2021-06-27 00:00:00,58,5,182009,182009,182009,182009
8861,2021-06-27 00:00:00,80,1,182010,182010,182010,182010
8862,2021-06-27 00:00:00,62,2,182011,182011,182011,182011
8863,2021-06-27 00:00:00,7,3,182012,182012,182012,182012
8864,2021-06-27 00:00:00,79,4,182013,182013,182013,182013
8865,2021-06-27 00:00:00,21,5,182014,182014,182014,182014
8866,2021-06-27 00:00:00,73,1,182015,182015,182015,182015
8867,2021-06-27 00:00:00,23,2,182016,182016,182016,182016
8868,2021-06-27 00:00:00,65,3,182017,182017,182017,182017
8869,2021-06-27 00:00:00,15,4,182018,182018,182018,182018
8870,2021-06-27 00:00:00,16,5,182019,182019,182019,182019
8871,2021-06-27 00:00:00,81,1,182020,182020,182020,182020
8872,2021-06-27 00:00:00,3,2,182021,182021,182021,182021
8873,2021-06-27 00:00:00,24,3,182022,182022,182022,182022
8874,2021-06-27 00:00:00,92,4,182023,182023,182023,182023
8875,2021-06-27 00:00:00,22,5,182024,182024,182024,182024
8876,2021-06-27 00:00:00,40,1,182025,182025,182025,182025
8877,2021-06-27 00:00:00,50,2,182026,182026,182026,182026
8878,2021-06-27 00:00:00,4,3,182027,182027,182027,182027
8879,2021-06-27 00:00:00,1,4,182028,182028,182028,182028
8880,2021-06-27 00:00:00,52,5,182029,182029,182029,182029
8881,2021-06-27 00:00:00,31,1,182030,182030,182030,182030
8882,2021-06-27 00:00:00,35,2,182031,182031,182031,182031
8883,2021-06-27 00:00:00,11,3,182032,182032,182032,182032
8884,2021-06-27 00:00:00,98,4,182033,182033,182033,182033
8885,2021-06-27 00:00:00,94,5,182034,182034,182034,182034
8886,2021-06-27 00:00:00,78,1,182035,182035,182035,182035
8887,2021-06-27 00:00:00,14,2,182036,182036,182036,182036
8888,2021-06-27 00:00:00,79,3,182037,182037,182037,182037
8889,2021-06-27 00:00:00,68,4,182038,182038,182038,182038
8890,2021-06-27 00:00:00,55,5,182039,182039,182039,182039
8891,2021-06-27 00:00:00,70,1,182040,182040,182040,182040
8892,2021-06-27 00:00:00,36,2,182041,182041,182041,182041
8893,2021-06-27 00:00:00,60,3,182042,182042,182042,182042
8894,2021-06-27 00:00:00,91,4,182043,182043,182043,182043
8895,2021-06-27 00:00:00,85,5,182044,182044,182044,182044
8896,2021-06-27 00:00:00,79,1,182045,182045,182045,182045
8897,2021-06-27 00:00:00,23,2,182046,182046,182046,182046
8898,2021-06-27 00:00:00,80,3,182047,182047,182047,182047
8899,2021-06-27 00:00:00,79,4,182048,182048,182048,182048
8900,2021-06-27 00:00:00,82,5,182049,182049,182049,182049
8901,2021-06-28 00:00:00,98,1,183000,183000,183000,183000
8902,2021-06-28 00:00:00,15,2,183001,183001,183001,183001
8903,2021-06-28 00:00:00,13,3,183002,183002,183002,183002
8904,2021-06-28 00:00:00,95,4,183003,183003,183003,183003
8905,2021-06-28 00:00:00,83,5,183004,183004,183004,183004
8906,2021-06-28 00:00:00,67,1,183005,183005,183005,183005
8907,2021-06-28 00:00:00,96,2,183006,183006,183006,183006
8908,2021-06-28 00:00:00,21,3,183007,183007,183007,183007
8909,2021-06-28 00:00:00,69,4,183008,183008,183008,183008
8910,2021-06-28 00:00:00,17,5,183009,183009,183009,183009
8911,2021-06-28 00:00:00,68,1,183010,183010,183010,183010
8912,2021-06-28 00:00:00,1,2,183011,183011,183011,183011
8913,2021-06-28 00:00:00,51,3,183012,183012,183012,183012
8914,2021-06-28 00:00:00,86,4,183013,183013,183013,183013
8915,2021-06-28 00:00:00,81,5,183014,183014,183014,183014
8916,2021-06-28 00:00:00,88,1,183015,183015,183015,183015
8917,2021-06-28 00:00:00,43,2,183016,183016,183016,183016
8918,2021-06-28 00:00:00,56,3,183017,183017,183017,183017
8919,2021-06-28 00:00:00,33,4,183018,183018,183018,183018
8920,2021-06-28 00:00:00,67,5,183019,183019,183019,183019
8921,2021-06-28 00:00:00,72,1,183020,183020,183020,183020
8922,2021-06-28 00:00:00,72,2,183021,183021,183021,183021
8923,2021-06-28 00:00:00,42,3,183022,183022,183022,183022
8924,2021-06-28 00:00:00,6,4,183023,183023,183023,183023
8925,2021-06-28 00:00:00,62,5,183024,183024,183024,183024
8926,2021-06-28 00:00:00,59,1,183025,183025,183025,183025
8927,2021-06-28 00:00:00,98,2,183026,183026,183026,183026
8928,2021-06-28 00:00:00,81,3,183027,183027,183027,183027
8929,2021-06-28 00:00:00,93,4,183028,183028,183028,183028
8930,2021-06-28 00:00:00,97,5,183029,183029,183029,183029
8931,2021-06-28 00:00:00,27,1,183030,183030,183030,183030
8932,2021-06-28 00:00:00,7,2,183031,183031,183031,183031
8933,2021-06-28 00:00:00,48,3,183032,183032,183032,183032
8934,2021-06-28 00:00:00,61,4,183033,183033,183033,183033
8935,2021-06-28 00:00:00,74,5,183034,183034,183034,183034
8936,2021-06-28 00:00:00,92,1,183035,183035,183035,183035
8937,2021-06-28 00:00:00,21,2,183036,183036,183036,183036
8938,2021-06-28 00:00:00,49,3,183037,183037,183037,183037
8939,2021-06-28 00:00:00,61,4,183038,183038,183038,183038
8940,2021-06-28 00:00:00,60,5,183039,183039,183039,183039
8941,2021-06-28 00:00:00,85,1,183040,183040,183040,183040
8942,2021-06-28 00:00:00,2,2,183041,183041,183041,183041
8943,2021-06-28 00:00:00,17,3,183042,183042,183042,183042
8944,2021-06-28 00:00:00,93,4,183043,183043,183043,183043
8945,2021-06-28 00:00:00,92,5,183044,183044,183044,183044
8946,2021-06-28 00:00:00,98,1,183045,183045,183045,183045
8947,2021-06-28 00:00:00,98,2,183046,183046,183046,183046
8948,2021-06-28 00:00:00,69,3,183047,183047,183047,183047
8949,2021-06-28 00:00:00,8,4,183048,183048,183048,183048
8950,2021-06-28 00:00:00,5,5,183049,183049,183049,183049
8951,2021-06-29 00:00:00,34,1,184000,184000,184000,184000
8952,2021-06-29 00:00:00,30,2,184001,184001,184001,184001
8953,2021-06-29 00:00:00,97,3,184002,184002,184002,184002
8954,2021-06-29 00:00:00,73,4,184003,184003,184003,184003
8955,2021-06-29 00:00:00,98,5,184004,184004,184004,184004
8956,2021-06-29 00:00:00,63,1,184005,184005,184005,184005
8957,2021-06-29 00:00:00,74,2,184006,184006,184006,184006
8958,2021-06-29 00:00:00,84,3,184007,184007,184007,184007
8959,2021-06-29 00:00:00,87,4,184008,184008,184008,184008
8960,2021-06-29 00:00:00,46,5,184009,184009,184009,184009
8961,2021-06-29 00:00:00,57,1,184010,184010,184010,184010
8962,2021-06-29 00:00:00,44,2,184011,184011,184011,184011
8963,2021-06-29 00:00:00,70,3,184012,184012,184012,184012
8964,2021-06-29 00:00:00,64,4,184013,184013,184013,184013
8965,2021-06-29 00:00:00,41,5,184014,184014,184014,184014
8966,2021-06-29 00:00:00,16,1,184015,184015,184015,184015
8967,2021-06-29 00:00:00,57,2,184016,184016,184016,184016
8968,2021-06-29 00:00:00,42,3,184017,184017,184017,184017
8969,2021-06-29 00:00:00,87,4,184018,184018,184018,184018
8970,2021-06-29 00:00:00,92,5,184019,184019,184019,184019
8971,2021-06-29 00:00:00,52,1,184020,184020,184020,184020
8972,2021-06-29 00:00:00,52,2,184021,184021,184021,184021
8973,2021-06-29 00:00:00,63,3,184022,184022,184022,184022
8974,2021-06-29 00:00:00,39,4,184023,184023,184023,184023
8975,2021-06-29 00:00:00,22,5,184024,184024,184024,184024
8976,2021-06-29 00:00:00,52,1,184025,184025,184025,184025
8977,2021-06-29 00:00:00,25,2,184026,184026,184026,184026
8978,2021-06-29 00:00:00,85,3,184027,184027,184027,184027
8979,2021-06-29 00:00:00,95,4,184028,184028,184028,184028
8980,2021-06-29 00:00:00,15,5,184029,184029,184029,184029
8981,2021-06-29 00:00:00,3,1,184030,184030,184030,184030
8982,2021-06-29 00:00:00,83,2,184031,184031,184031,184031
8983,2021-06-29 00:00:00,64,3,184032,184032,184032,184032
8984,2021-06-29 00:00:00,49,4,184033,184033,184033,184033
8985,2021-06-29 00:00:00,72,5,184034,184034,184034,184034
8986,2021-06-29 00:00:00,2,1,184035,184035,184035,184035
8987,2021-06-29 00:00:00,23,2,184036,184036,184036,184036
8988,2021-06-29 00:00:00,78,3,184037,184037,184037,184037
8989,2021-06-29 00:00:00,85,4,184038,184038,184038,184038
8990,2021-06-29 00:00:00,34,5,184039,184039,184039,184039
8991,2021-06-29 00:00:00,93,1,184040,184040,184040,184040
8992,2021-06-29 00:00:00,83,2,184041,184041,184041,184041
8993,2021-06-29 00:00:00,28,3,184042,184042,184042,184042
8994,2021-06-29 00:00:00,92,4,184043,184043,184043,184043
8995,2021-06-29 00:00:00,43,5,184044,184044,184044,184044
8996,2021-06-29 00:00:00,48,1,184045,184045,184045,184045
8997,2021-06-29 00:00:00,99,2,184046,184046,184046,184046
8998,2021-06-29 00:00:00,47,3,184047,184047,184047,184047
8999,2021-06-29 00:00:00,77,4,184048,184048,184048,184048
9000,2021-06-29 00:00:00,99,5,184049,184049,184049,184049
9001,2021-06-30 00:00:00,18,1,185000,185000,185000,185000
9002,2021-06-30 00:00:00,81,2,185001,185001,185001,185001
9003,2021-06-30 00:00:00,58,3,185002,185002,185002,185002
9004,2021-06-30 00:00:00,95,4,185003,185003,185003,185003
9005,2021-06-30 00:00:00,28,5,185004,185004,185004,185004
9006,2021-06-30 00:00:00,79,1,185005,185005,185005,185005
9007,2021-06-30 00:00:00,95,2,185006,185006,185006,185006
9008,2021-06-30 00:00:00,97,3,185007,185007,185007,185007
9009,2021-06-30 00:00:00,35,4,185008,185008,185008,185008
9010,2021-06-30 00:00:00,43,5,185009,185009,185009,185009
9011,2021-06-30 00:00:00,20,1,185010,185010,185010,185010
9012,2021-06-30 00:00:00,5,2,185011,185011,185011,185011
9013,2021-06-30 00:00:00,59,3,185012,185012,185012,185012
9014,2021-06-30 00:00:00,41,4,185013,185013,185013,185013
9015,2021-06-30 00:00:00,53,5,185014,185014,185014,185014
9016,2021-06-30 00:00:00,45,1,185015,185015,185015,185015
9017,2021-06-30 00:00:00,93,2,185016,185016,185016,185016
9018,2021-06-30 00:00:00,92,3,185017,185017,185017,185017
9019,2021-06-30 00:00:00,62,4,185018,185018,185018,185018
9020,2021-06-30 00:00:00,11,5,185019,185019,185019,185019
9021,2021-06-30 00:00:00,28,1,185020,185020,185020,185020
9022,2021-06-30 00:00:00,81,2,185021,185021,185021,185021
9023,2021-06-30 00:00:00,59,3,185022,185022,185022,185022
9024,2021-06-30 00:00:00,41,4,185023,185023,185023,185023
9025,2021-06-30 00:00:00,67,5,185024,185024,185024,185024
9026,2021-06-30 00:00:00,62,1,185025,185025,185025,185025
9027,2021-06-30 00:00:00,45,2,185026,185026,185026,185026
9028,2021-06-30 00:00:00,98,3,185027,185027,185027,185027
9029,2021-06-30 00:00:00,53,4,185028,185028,185028,185028
9030,2021-06-30 00:00:00,88,5,185029,185029,185029,185029
9031,2021-06-30 00:00:00,25,1,185030,185030,185030,185030
9032,2021-06-30 00:00:00,45,2,185031,185031,185031,185031
9033,2021-06-30 00:00:00,3,3,185032,185032,185032,185032
9034,2021-06-30 00:00:00,39,4,185033,185033,185033,185033
9035,2021-06-30 00:00:00,70,5,185034,185034,185034,185034
9036,2021-06-30 00:00:00,71,1,185035,185035,185035,185035
9037,2021-06-30 00:00:00,27,2,185036,185036,185036,185036
9038,2021-06-30 00:00:00,89,3,185037,185037,185037,185037
9039,2021-06-30 00:00:00,47,4,185038,185038,185038,185038
9040,2021-06-30 00:00:00,100,5,185039,185039,185039,185039
9041,2021-06-30 00:00:00,62,1,185040,185040,185040,185040
9042,2021-06-30 00:00:00,33,2,185041,185041,185041,185041
9043,2021-06-30 00:00:00,4,3,185042,185042,185042,185042
9044,2021-06-30 00:00:00,42,4,185043,185043,185043,185043
9045,2021-06-30 00:00:00,62,5,185044,185044,185044,185044
9046,2021-06-30 00:00:00,70,1,185045,185045,185045,185045
9047,2021-06-30 00:00:00,96,2,185046,185046,185046,185046
9048,2021-06-30 00:00:00,69,3,185047,185047,185047,185047
9049,2021-06-30 00:00:00,14,4,185048,185048,185048,185048
9050,2021-06-30 00:00:00,28,5,185049,185049,185049,185049
9051,2021-07-01 00:00:00,97,1,186000,186000,186000,186000
9052,2021-07-01 00:00:00,100,2,186001,186001,186001,186001
9053,2021-07-01 00:00:00,98,3,186002,186002,186002,186002
9054,2021-07-01 00:00:00,90,4,186003,186003,186003,186003
9055,2021-07-01 00:00:00,66,5,186004,186004,186004,186004
9056,2021-07-01 00:00:00,81,1,186005,186005,186005,186005
9057,2021-07-01 00:00:00,58,2,186006,186006,186006,186006
9058,2021-07-01 00:00:00,34,3,186007,186007,186007,186007
9059,2021-07-01 00:00:00,15,4,186008,186008,186008,186008
9060,2021-07-01 00:00:00,26,5,186009,186009,186009,186009
9061,2021-07-01 00:00:00,76,1,186010,186010,186010,186010
9062,2021-07-01 00:00:00,5,2,186011,186011,186011,186011
9063,2021-07-01 00:00:00,80,3,186012,186012,186012,186012
9064,2021-07-01 00:00:00,92,4,186013,186013,186013,186013
9065,2021-07-01 00:00:00,87,5,186014,186014,186014,186014
9066,2021-07-01 00:00:00,18,1,186015,186015,186015,186015
9067,2021-07-01 00:00:00,88,2,186016,186016,186016,186016
9068,2021-07-01 00:00:00,94,3,186017,186017,186017,186017
9069,2021-07-01 00:00:00,43,4,186018,186018,186018,186018
9070,2021-07-01 00:00:00,80,5,186019,186019,186019,186019
9071,2021-07-01 00:00:00,21,1,186020,186020,186020,186020
9072,2021-07-01 00:00:00,65,2,186021,186021,186021,186021
9073,2021-07-01 00:00:00,53,3,186022,186022,186022,186022
9074,2021-07-01 00:00:00,20,4,186023,186023,186023,186023
9075,2021-07-01 00:00:00,29,5,186024,186024,186024,186024
9076,2021-07-01 00:00:00,5,1,186025,186025,186025,186025
9077,2021-07-01 00:00:00,96,2,186026,186026,186026,186026
9078,2021-07-01 00:00:00,6,3,186027,186027,186027,186027
9079,2021-07-01 00:00:00,30,4,186028,186028,186028,186028
9080,2021-07-01 00:00:00,28,5,186029,186029,186029,186029
9081,2021-07-01 00:00:00,82,1,186030,186030,186030,186030
9082,2021-07-01 00:00:00,35,2,186031,186031,186031,186031
9083,2021-07-01 00:00:00,6,3,186032,186032,186032,186032
9084,2021-07-01 00:00:00,73,4,186033,186033,186033,186033
9085,2021-07-01 00:00:00,37,5,186034,186034,186034,186034
9086,2021-07-01 00:00:00,91,1,186035,186035,186035,186035
9087,2021-07-01 00:00:00,97,2,186036,186036,186036,186036
9088,2021-07-01 00:00:00,46,3,186037,186037,186037,186037
9089,2021-07-01 00:00:00,53,4,186038,186038,186038,186038
9090,2021-07-01 00:00:00,87,5,186039,186039,186039,186039
9091,2021-07-01 00:00:00,46,1,186040,186040,186040,186040
9092,2021-07-01 00:00:00,82,2,186041,186041,186041,186041
9093,2021-07-01 00:00:00,24,3,186042,186042,186042,186042
9094,2021-07-01 00:00:00,91,4,186043,186043,186043,186043
9095,2021-07-01 00:00:00,78,5,186044,186044,186044,186044
9096,2021-07-01 00:00:00,73,1,186045,186045,186045,186045
9097,2021-07-01 00:00:00,6,2,186046,186046,186046,186046
9098,2021-07-01 00:00:00,68,3,186047,186047,186047,186047
9099,2021-07-01 00:00:00,19,4,186048,186048,186048,186048
9100,2021-07-01 00:00:00,73,5,186049,186049,186049,186049
9101,2021-07-02 00:00:00,54,1,187000,187000,187000,187000
9102,2021-07-02 00:00:00,68,2,187001,187001,187001,187001
9103,2021-07-02 00:00:00,47,3,187002,187002,187002,187002
9104,2021-07-02 00:00:00,59,4,187003,187003,187003,187003
9105,2021-07-02 00:00:00,34,5,187004,187004,187004,187004
9106,2021-07-02 00:00:00,36,1,187005,187005,187005,187005
9107,2021-07-02 00:00:00,37,2,187006,187006,187006,187006
9108,2021-07-02 00:00:00,70,3,187007,187007,187007,187007
9109,2021-07-02 00:00:00,4,4,187008,187008,187008,187008
9110,2021-07-02 00:00:00,99,5,187009,187009,187009,187009
9111,2021-07-02 00:00:00,56,1,187010,187010,187010,187010
9112,2021-07-02 00:00:00,71,2,187011,187011,187011,187011
9113,2021-07-02 00:00:00,66,3,187012,187012,187012,187012
9114,2021-07-02 00:00:00,6,4,187013,187013,187013,187013
9115,2021-07-02 00:00:00,82,5,187014,187014,187014,187014
9116,2021-07-02 00:00:00,91,1,187015,187015,187015,187015
9117,2021-07-02 00:00:00,70,2,187016,187016,187016,187016
9118,2021-07-02 00:00:00,16,3,187017,187017,187017,187017
9119,2021-07-02 00:00:00,46,4,187018,187018,187018,187018
9120,2021-07-02 00:00:00,94,5,187019,187019,187019,187019
9121,2021-07-02 00:00:00,12,1,187020,187020,187020,187020
9122,2021-07-02 00:00:00,49,2,187021,187021,187021,187021
9123,2021-07-02 00:00:00,12,3,187022,187022,187022,187022
9124,2021-07-02 00:00:00,30,4,187023,187023,187023,187023
9125,2021-07-02 00:00:00,56,5,187024,187024,187024,187024
9126,2021-07-02 00:00:00,92,1,187025,187025,187025,187025
9127,2021-07-02 00:00:00,69,2,187026,187026,187026,187026
9128,2021-07-02 00:00:00,78,3,187027,187027,187027,187027
9129,2021-07-02 00:00:00,52,4,187028,187028,187028,187028
9130,2021-07-02 00:00:00,91,5,187029,187029,187029,187029
9131,2021-07-02 00:00:00,2,1,187030,187030,187030,187030
9132,2021-07-02 00:00:00,100,2,187031,187031,187031,187031
9133,2021-07-02 00:00:00,25,3,187032,187032,187032,187032
9134,2021-07-02 00:00:00,74,4,187033,187033,187033,187033
9135,2021-07-02 00:00:00,48,5,187034,187034,187034,187034
9136,2021-07-02 00:00:00,97,1,187035,187035,187035,187035
9137,2021-07-02 00:00:00,82,2,187036,187036,187036,187036
9138,2021-07-02 00:00:00,1,3,187037,187037,187037,187037
9139,2021-07-02 00:00:00,84,4,187038,187038,187038,187038
9140,2021-07-02 00:00:00,80,5,187039,187039,187039,187039
9141,2021-07-02 00:00:00,52,1,187040,187040,187040,187040
9142,2021-07-02 00:00:00,30,2,187041,187041,187041,187041
9143,2021-07-02 00:00:00,41,3,187042,187042,187042,187042
9144,2021-07-02 00:00:00,75,4,187043,187043,187043,187043
9145,2021-07-02 00:00:00,86,5,187044,187044,187044,187044
9146,2021-07-02 00:00:00,35,1,187045,187045,187045,187045
9147,2021-07-02 00:00:00,44,2,187046,187046,187046,187046
9148,2021-07-02 00:00:00,8,3,187047,187047,187047,187047
9149,2021-07-02 00:00:00,16,4,187048,187048,187048,187048
9150,2021-07-02 00:00:00,55,5,187049,187049,187049,187049
9151,2021-07-03 00:00:00,68,1,188000,188000,188000,188000
9152,2021-07-03 00:00:00,74,2,188001,188001,188001,188001
9153,2021-07-03 00:00:00,96,3,188002,188002,188002,188002
9154,2021-07-03 00:00:00,98,4,188003,188003,188003,188003
9155,2021-07-03 00:00:00,42,5,188004,188004,188004,188004
9156,2021-07-03 00:00:00,62,1,188005,188005,188005,188005
9157,2021-07-03 00:00:00,88,2,188006,188006,188006,188006
9158,2021-07-03 00:00:00,100,3,188007,188007,188007,188007
9159,2021-07-03 00:00:00,84,4,188008,188008,188008,188008
9160,2021-07-03 00:00:00,72,5,188009,188009,188009,188009
9161,2021-07-03 00:00:00,47,1,188010,188010,188010,188010
9162,2021-07-03 00:00:00,50,2,188011,188011,188011,188011
9163,2021-07-03 00:00:00,76,3,188012,188012,188012,188012
9164,2021-07-03 00:00:00,47,4,188013,188013,188013,188013
9165,2021-07-03 00:00:00,4,5,188014,188014,188014,188014
9166,2021-07-03 00:00:00,47,1,188015,188015,188015,188015
9167,2021-07-03 00:00:00,18,2,188016,188016,188016,188016
9168,2021-07-03 00:00:00,5,3,188017,188017,188017,188017
9169,2021-07-03 00:00:00,15,4,188018,188018,188018,188018
9170,2021-07-03 00:00:00,69,5,188019,188019,188019,188019
9171,2021-07-03 00:00:00,100,1,188020,188020,188020,188020
9172,2021-07-03 00:00:00,37,2,188021,188021,188021,188021
9173,2021-07-03 00:00:00,35,3,188022,188022,188022,188022
9174,2021-07-03 00:00:00,79,4,188023,188023,188023,188023
9175,2021-07-03 00:00:00,10,5,188024,188024,188024,188024
9176,2021-07-03 00:00:00,61,1,188025,188025,188025,188025
9177,2021-07-03 00:00:00,43,2,188026,188026,188026,188026
9178,2021-07-03 00:00:00,11,3,188027,188027,188027,188027
9179,2021-07-03 00:00:00,22,4,188028,188028,188028,188028
9180,2021-07-03 00:00:00,53,5,188029,188029,188029,188029
9181,2021-07-03 00:00:00,59,1,188030,188030,188030,188030
9182,2021-07-03 00:00:00,81,2,188031,188031,188031,188031
9183,2021-07-03 00:00:00,21,3,188032,188032,188032,188032
9184,2021-07-03 00:00:00,76,4,188033,188033,188033,188033
9185,2021-07-03 00:00:00,46,5,188034,188034,188034,188034
9186,2021-07-03 00:00:00,39,1,188035,188035,188035,188035
9187,2021-07-03 00:00:00,44,2,188036,188036,188036,188036
9188,2021-07-03 00:00:00,78,3,188037,188037,188037,188037
